,date,price,delta,volume
646,2018.06.22,2357.22,19.39,531047
647,2018.06.21,2337.83,-26.08,430173
648,2018.06.20,2363.91,23.8,446636
649,2018.06.19,2340.11,-36.13,600425
650,2018.06.18,2376.24,-27.8,558944
651,2018.06.15,2404.04,-19.44,494944
652,2018.06.14,2423.48,-45.35,524315
653,2018.06.12,2468.83,-1.32,601581
654,2018.06.11,2470.15,18.57,414291
655,2018.06.08,2451.58,-19.0,510912
656,2018.06.07,2470.58,16.82,466498
657,2018.06.05,2453.76,6.0,485339
658,2018.06.04,2447.76,8.8,433245
659,2018.06.01,2438.96,15.95,596231
660,2018.05.31,2423.01,13.98,763555
661,2018.05.30,2409.03,-48.22,565116
662,2018.05.29,2457.25,-21.71,561144
663,2018.05.28,2478.96,18.16,702198
664,2018.05.25,2460.8,-5.21,643140
665,2018.05.24,2466.01,-5.9,630651
666,2018.05.23,2471.91,6.34,746409
667,2018.05.21,2465.57,4.92,570415
668,2018.05.18,2460.65,12.2,424422
669,2018.05.17,2448.45,-11.37,588984
670,2018.05.16,2459.82,1.28,658999
671,2018.05.15,2458.54,-17.57,701110
672,2018.05.14,2476.11,-1.6,643665
673,2018.05.11,2477.71,13.55,591109
674,2018.05.10,2464.16,20.18,483938
675,2018.05.09,2443.98,-5.83,581993
676,2018.05.08,2449.81,-11.57,702950
677,2018.05.04,2461.38,-25.87,599881
678,2018.05.03,2487.25,-18.36,595878
679,2018.05.02,2505.61,-9.77,792173
680,2018.04.30,2515.38,22.98,740489
681,2018.04.27,2492.4,16.76,454385
682,2018.04.26,2475.64,26.83,514404
683,2018.04.25,2448.81,-15.33,455297
684,2018.04.24,2464.14,-9.97,519415
685,2018.04.23,2474.11,-2.22,690535
686,2018.04.20,2476.33,-9.77,526134
687,2018.04.19,2486.1,6.12,718263
688,2018.04.18,2479.98,26.21,639823
689,2018.04.17,2453.77,-3.72,389176
690,2018.04.16,2457.49,2.42,338976
691,2018.04.13,2455.07,12.36,391735
692,2018.04.12,2442.71,-1.51,436103
693,2018.04.11,2444.22,-6.52,346729
694,2018.04.10,2450.74,6.66,352614
695,2018.04.09,2444.08,14.5,330877
696,2018.04.06,2429.58,-7.94,446361
697,2018.04.05,2437.52,29.46,574657
698,2018.04.04,2408.06,-34.37,544684
699,2018.04.03,2442.43,-1.73,487473
700,2018.04.02,2444.16,-1.69,386502
701,2018.03.30,2445.85,9.48,390118
702,2018.03.29,2436.37,17.08,328350
703,2018.03.28,2419.29,-32.77,494987
704,2018.03.27,2452.06,14.98,326893
705,2018.03.26,2437.08,20.32,303483
706,2018.03.23,2416.76,-79.26,452529
707,2018.03.22,2496.02,11.05,475166
708,2018.03.21,2484.97,-0.55,391077
709,2018.03.20,2485.52,10.49,286351
710,2018.03.19,2475.03,-18.94,471371
711,2018.03.16,2493.97,1.59,372335
712,2018.03.15,2492.38,6.3,338119
713,2018.03.14,2486.08,-8.41,357035
714,2018.03.13,2494.49,10.37,345467
715,2018.03.12,2484.12,24.67,384438
716,2018.03.09,2459.45,26.37,433528
717,2018.03.08,2433.08,31.26,390663
718,2018.03.07,2401.82,-9.59,405847
719,2018.03.06,2411.41,36.35,395970
720,2018.03.05,2375.06,-27.1,304709
721,2018.03.02,2402.16,-25.2,313216
722,2018.02.28,2427.36,-28.78,362320
723,2018.02.27,2456.14,-1.51,267033
724,2018.02.26,2457.65,6.13,312799
725,2018.02.23,2451.52,37.24,295960
726,2018.02.22,2414.28,-15.37,344874
727,2018.02.21,2429.65,14.53,426468
728,2018.02.20,2415.12,-27.7,416872
729,2018.02.19,2442.82,20.99,319304
730,2018.02.14,2421.83,26.64,301972
731,2018.02.13,2395.19,9.81,417091
732,2018.02.12,2385.38,21.61,344787
733,2018.02.09,2363.77,-43.85,479069
734,2018.02.08,2407.62,11.06,357642
735,2018.02.07,2396.56,-56.75,452554
736,2018.02.06,2453.31,-38.44,568137
737,2018.02.05,2491.75,-33.64,438171
738,2018.02.02,2525.39,-43.15,476479
739,2018.02.01,2568.54,2.08,588190
740,2018.01.31,2566.46,-1.28,396901
741,2018.01.30,2567.74,-30.45,390163
742,2018.01.29,2598.19,23.43,433309
743,2018.01.26,2574.76,12.53,395997
744,2018.01.25,2562.23,24.23,507159
745,2018.01.24,2538.0,1.4,362339
746,2018.01.23,2536.6,34.49,366447
747,2018.01.22,2502.11,-18.15,311820
748,2018.01.19,2520.26,4.45,345210
749,2018.01.18,2515.81,0.38,329221
750,2018.01.17,2515.43,-6.31,333496
751,2018.01.16,2521.74,18.01,337355
752,2018.01.15,2503.73,7.31,400665
753,2018.01.12,2496.42,8.51,432737
754,2018.01.11,2487.91,-11.84,419706
755,2018.01.10,2499.75,-10.48,440082
756,2018.01.09,2510.23,-3.05,369650
757,2018.01.08,2513.28,15.76,308890
758,2018.01.05,2497.52,31.06,305294
759,2018.01.04,2466.46,-19.89,329629
760,2018.01.03,2486.35,6.7,327335
761,2018.01.02,2479.65,12.16,230256
762,2017.12.28,2467.49,30.82,194553
763,2017.12.27,2436.67,9.33,191010
764,2017.12.26,2427.34,-13.2,222124
765,2017.12.22,2440.54,10.71,221607
766,2017.12.21,2429.83,-42.54,244206
767,2017.12.20,2472.37,-6.16,228367
768,2017.12.19,2478.53,-3.35,304891
769,2017.12.18,2481.88,-0.19,320277
770,2017.12.15,2482.07,12.59,334880
771,2017.12.14,2469.48,-11.07,313627
772,2017.12.13,2480.55,19.55,251104
773,2017.12.12,2461.0,-10.49,276731
774,2017.12.11,2471.49,7.49,237574
775,2017.12.08,2464.0,2.02,401810
776,2017.12.07,2461.98,-12.39,396854
777,2017.12.06,2474.37,-35.75,503764
778,2017.12.05,2510.12,8.45,387710
779,2017.12.04,2501.67,26.26,320891
780,2017.12.01,2475.41,-0.96,284017
781,2017.11.30,2476.37,-36.53,333737
782,2017.11.29,2512.9,-1.29,295469
783,2017.11.28,2514.19,6.38,335316
784,2017.11.27,2507.81,-36.52,282245
785,2017.11.24,2544.33,7.18,294322
786,2017.11.23,2537.15,-3.36,375211
787,2017.11.22,2540.51,9.81,477887
788,2017.11.21,2530.7,3.03,456780
789,2017.11.20,2527.67,-6.32,400757
790,2017.11.17,2533.99,-0.8,355217
791,2017.11.16,2534.79,16.54,296914
792,2017.11.15,2518.25,-8.39,394260
793,2017.11.14,2526.64,-3.71,283653
794,2017.11.13,2530.35,-12.6,263652
795,2017.11.10,2542.95,-7.62,287091
796,2017.11.09,2550.57,-1.83,285527
797,2017.11.08,2552.4,6.96,264089
798,2017.11.07,2545.44,-3.97,228782
799,2017.11.06,2549.41,-8.56,218320
800,2017.11.03,2557.97,11.61,289688
801,2017.11.02,2546.36,-10.11,521833
802,2017.11.01,2556.47,33.04,356826
803,2017.10.31,2523.43,21.5,310039
804,2017.10.30,2501.93,5.3,338226
805,2017.10.27,2496.63,16.0,504558
806,2017.10.26,2480.63,-11.87,638066
807,2017.10.25,2492.5,2.01,592530
808,2017.10.24,2490.49,0.44,229390
809,2017.10.23,2490.05,0.51,271631
810,2017.10.20,2489.54,16.48,310206
811,2017.10.19,2473.06,-9.85,232520
812,2017.10.18,2482.91,-1.46,241172
813,2017.10.17,2484.37,4.32,193143
814,2017.10.16,2480.05,6.43,222635
815,2017.10.13,2473.62,-1.14,233435
816,2017.10.12,2474.76,16.6,254043
817,2017.10.11,2458.16,24.35,193818
818,2017.10.10,2433.81,39.34,218207
819,2017.09.29,2394.47,21.33,181312
820,2017.09.28,2373.14,0.57,190736
821,2017.09.27,2372.57,-1.75,197422
822,2017.09.26,2374.32,-6.08,297258
823,2017.09.25,2380.4,-8.31,325051
824,2017.09.22,2388.71,-17.79,321157
825,2017.09.21,2406.5,-5.7,323029
826,2017.09.20,2412.2,-3.85,294688
827,2017.09.19,2416.05,-2.16,248446
828,2017.09.18,2418.21,32.14,267261
829,2017.09.15,2386.07,8.41,290977
830,2017.09.14,2377.66,17.48,283106
831,2017.09.13,2360.18,-5.29,315200
832,2017.09.12,2365.47,6.39,328353
833,2017.09.11,2359.08,15.36,238775
834,2017.09.08,2343.72,-2.47,210760
835,2017.09.07,2346.19,26.37,274281
836,2017.09.06,2319.82,-6.8,248852
837,2017.09.05,2326.62,-3.03,317086
838,2017.09.04,2329.65,-28.04,244705
839,2017.09.01,2357.69,-5.5,277015
840,2017.08.31,2363.19,-9.1,256744
841,2017.08.30,2372.29,7.55,302139
842,2017.08.29,2364.74,-5.56,215209
843,2017.08.28,2370.3,-8.21,224349
844,2017.08.25,2378.51,2.67,337558
845,2017.08.24,2375.84,9.44,290542
846,2017.08.23,2366.4,1.07,225089
847,2017.08.22,2365.33,10.33,245756
848,2017.08.21,2355.0,-3.37,204501
849,2017.08.18,2358.37,-3.3,195804
850,2017.08.17,2361.67,13.41,226209
851,2017.08.16,2348.26,14.04,265554
852,2017.08.14,2334.22,14.51,209149
853,2017.08.11,2319.71,-39.76,301884
854,2017.08.10,2359.47,-8.92,277743
855,2017.08.09,2368.39,-26.34,231141
856,2017.08.08,2394.73,-4.02,243521
857,2017.08.07,2398.75,3.3,240716
858,2017.08.04,2395.45,8.6,270613
859,2017.08.03,2386.85,-40.78,299959
860,2017.08.02,2427.63,4.67,258750
861,2017.08.01,2422.96,20.25,259277
862,2017.07.31,2402.71,1.72,273947
863,2017.07.28,2400.99,-42.25,310472
864,2017.07.27,2443.24,8.73,421732
865,2017.07.26,2434.51,-5.39,332744
866,2017.07.25,2439.9,-11.63,270546
867,2017.07.24,2451.53,1.47,230299
868,2017.07.21,2450.06,8.22,246051
869,2017.07.20,2441.84,11.9,246842
870,2017.07.19,2429.94,3.9,266820
871,2017.07.18,2426.04,0.94,255640
872,2017.07.17,2425.1,10.47,252165
873,2017.07.14,2414.63,5.14,227567
874,2017.07.13,2409.49,17.72,284880
875,2017.07.12,2391.77,-4.23,262780
876,2017.07.11,2396.0,13.9,280579
877,2017.07.10,2382.1,2.23,277355
878,2017.07.07,2379.87,-7.94,302786
879,2017.07.06,2387.81,-0.54,297829
880,2017.07.05,2388.35,7.83,329425
881,2017.07.04,2380.52,-13.96,380024
882,2017.07.03,2394.48,2.69,298367
883,2017.06.30,2391.79,-3.87,332846
884,2017.06.29,2395.66,13.1,433953
885,2017.06.28,2382.56,-9.39,340622
886,2017.06.27,2391.95,3.29,289294
887,2017.06.26,2388.66,10.06,315035
888,2017.06.23,2378.6,8.23,247355
889,2017.06.22,2370.37,12.84,292215
890,2017.06.21,2357.53,-11.7,356210
891,2017.06.20,2369.23,-1.67,346162
892,2017.06.19,2370.9,9.07,288303
893,2017.06.16,2361.83,0.18,323929
894,2017.06.15,2361.65,-10.99,331182
895,2017.06.14,2372.64,-2.06,386990
896,2017.06.13,2374.7,16.83,316426
897,2017.06.12,2357.87,-23.82,324051
898,2017.06.09,2381.69,18.12,511622
899,2017.06.08,2363.57,3.43,406217
900,2017.06.07,2360.14,-8.48,370971
901,2017.06.05,2368.62,-3.1,322339
902,2017.06.02,2371.72,27.11,392800
903,2017.06.01,2344.61,-2.77,331956
904,2017.05.31,2347.38,3.7,547956
905,2017.05.30,2343.68,-9.29,504233
906,2017.05.29,2352.97,-2.33,311864
907,2017.05.26,2355.3,12.37,307992
908,2017.05.25,2342.93,25.59,365865
909,2017.05.24,2317.34,5.6,380458
910,2017.05.23,2311.74,7.71,336770
911,2017.05.22,2304.03,15.55,334555
912,2017.05.19,2288.48,1.66,415240
913,2017.05.18,2286.82,-6.26,374307
914,2017.05.17,2293.08,-2.25,390422
915,2017.05.16,2295.33,4.68,360348
916,2017.05.15,2290.65,4.63,248031
917,2017.05.12,2286.02,-10.35,329620
918,2017.05.11,2296.37,26.25,452586
919,2017.05.10,2270.12,-22.64,418074
920,2017.05.08,2292.76,51.52,277066
921,2017.05.04,2241.24,21.57,258349
922,2017.05.02,2219.67,14.23,290920
923,2017.04.28,2205.44,-4.02,263006
924,2017.04.27,2209.46,1.62,379656
925,2017.04.26,2207.84,10.99,392619
926,2017.04.25,2196.85,23.11,271584
927,2017.04.24,2173.74,8.7,367783
928,2017.04.21,2165.04,15.89,274594
929,2017.04.20,2149.15,10.75,262011
930,2017.04.19,2138.4,-10.06,337707
931,2017.04.18,2148.46,2.7,285827
932,2017.04.17,2145.76,10.88,255697
933,2017.04.14,2134.88,-13.73,343005
934,2017.04.13,2148.61,19.7,331367
935,2017.04.12,2128.91,5.06,405118
936,2017.04.11,2123.85,-9.47,460270
937,2017.04.10,2133.32,-18.41,498228
938,2017.04.07,2151.73,-1.02,389539
939,2017.04.06,2152.75,-8.1,492446
940,2017.04.05,2160.85,-0.25,565731
941,2017.04.04,2161.1,-6.41,517381
942,2017.04.03,2167.51,7.28,394348
943,2017.03.31,2160.23,-4.41,430109
944,2017.03.30,2164.64,-2.34,633510
945,2017.03.29,2166.98,3.67,621450
946,2017.03.28,2163.31,7.65,386739
947,2017.03.27,2155.66,-13.29,390904
948,2017.03.24,2168.95,-3.77,354061
949,2017.03.23,2172.72,4.42,352469
950,2017.03.22,2168.3,-10.08,388457
951,2017.03.21,2178.38,21.37,299277
952,2017.03.20,2157.01,-7.57,261686
953,2017.03.17,2164.58,14.5,297146
954,2017.03.16,2150.08,17.08,396164
955,2017.03.15,2133.0,-0.78,370081
956,2017.03.14,2133.78,16.19,361846
957,2017.03.13,2117.59,20.24,377697
958,2017.03.10,2097.35,6.29,495183
959,2017.03.09,2091.06,-4.35,400093
960,2017.03.08,2095.41,1.36,375183
961,2017.03.07,2094.05,12.69,273759
962,2017.03.06,2081.36,2.61,392183
963,2017.03.03,2078.75,-23.9,407598
964,2017.03.02,2102.65,11.01,421598
965,2017.02.28,2091.64,6.12,384438
966,2017.02.27,2085.52,-8.6,333526
967,2017.02.24,2094.12,-13.51,370839
968,2017.02.23,2107.63,1.02,417235
969,2017.02.22,2106.61,3.68,305328
970,2017.02.21,2102.93,18.54,287202
971,2017.02.20,2084.39,3.81,294640
972,2017.02.17,2080.58,-1.26,295874
973,2017.02.16,2081.84,-2.02,324115
974,2017.02.15,2083.86,9.29,332389
975,2017.02.14,2074.57,-4.08,327489
976,2017.02.13,2078.65,3.57,284956
977,2017.02.10,2075.08,9.2,309483
978,2017.02.09,2065.88,0.8,231288
979,2017.02.08,2065.08,-10.13,263306
980,2017.02.07,2075.21,-2.45,268792
981,2017.02.06,2077.66,4.5,311928
982,2017.02.03,2073.16,2.15,386038
983,2017.02.02,2071.01,-9.47,818230
984,2017.02.01,2080.48,12.91,440567
985,2017.01.31,2067.57,-16.02,279805
986,2017.01.26,2083.59,16.65,254645
987,2017.01.25,2066.94,1.18,305680
988,2017.01.24,2065.76,-0.23,308372
989,2017.01.23,2065.99,0.38,439855
990,2017.01.20,2065.61,-7.18,386847
991,2017.01.19,2072.79,2.25,410367
992,2017.01.18,2070.54,-1.33,523982
993,2017.01.17,2071.87,7.7,593844
994,2017.01.16,2064.17,-12.62,676221
995,2017.01.13,2076.79,-10.35,512708
996,2017.01.12,2087.14,11.97,546476
997,2017.01.11,2075.17,30.05,331101
998,2017.01.10,2045.12,-3.66,506197
999,2017.01.09,2048.78,-0.34,394578
1000,2017.01.06,2049.12,7.17,447985
1001,2017.01.05,2041.95,-3.69,525273
1002,2017.01.04,2045.64,1.67,368593
1003,2017.01.03,2043.97,17.81,265555
1004,2017.01.02,2026.16,-0.3,227408
1005,2016.12.29,2026.46,1.97,261241
1006,2016.12.28,2024.49,-17.68,352646
1007,2016.12.27,2042.17,4.42,376778
1008,2016.12.26,2037.75,1.85,357140
1009,2016.12.23,2035.9,0.17,300032
1010,2016.12.22,2035.73,-2.23,269575
1011,2016.12.21,2037.96,-3.98,277953
1012,2016.12.20,2041.94,3.55,309417
1013,2016.12.19,2038.39,-3.85,246904
1014,2016.12.16,2042.24,5.59,266986
1015,2016.12.15,2036.65,-0.22,293941
1016,2016.12.14,2036.87,0.89,372222
1017,2016.12.13,2035.98,8.74,377722
1018,2016.12.12,2027.24,2.55,286906
1019,2016.12.09,2024.69,-6.38,219616
1020,2016.12.08,2031.07,39.18,232345
1021,2016.12.07,1991.89,2.03,201916
1022,2016.12.06,1989.86,26.5,209806
1023,2016.12.05,1963.36,-7.25,234506
1024,2016.12.02,1970.61,-13.14,238410
1025,2016.12.01,1983.75,0.27,214227
1026,2016.11.30,1983.48,5.09,229291
1027,2016.11.29,1978.39,0.26,210141
1028,2016.11.28,1978.13,3.67,210883
1029,2016.11.25,1974.46,3.2,198199
1030,2016.11.24,1971.26,-16.69,232408
1031,2016.11.23,1987.95,4.48,298705
1032,2016.11.22,1983.47,17.42,220553
1033,2016.11.21,1966.05,-8.53,220986
1034,2016.11.18,1974.58,-5.97,294840
1035,2016.11.17,1980.55,0.9,267152
1036,2016.11.16,1979.65,12.12,299030
1037,2016.11.15,1967.53,-6.87,371334
1038,2016.11.14,1974.4,-10.03,344780
1039,2016.11.11,1984.43,-18.17,379565
1040,2016.11.10,2002.6,44.22,427516
1041,2016.11.09,1958.38,-45.0,703003
1042,2016.11.08,2003.38,5.8,235887
1043,2016.11.07,1997.58,15.56,206787
1044,2016.11.04,1982.02,-1.78,224198
1045,2016.11.03,1983.8,4.86,267950
1046,2016.11.02,1978.94,-28.45,328774
1047,2016.11.01,2007.39,-0.8,317929
1048,2016.10.31,2008.19,-11.23,395671
1049,2016.10.28,2019.42,-4.7,263669
1050,2016.10.27,2024.12,10.23,280449
1051,2016.10.26,2013.89,-23.28,388265
1052,2016.10.25,2037.17,-10.57,294187
1053,2016.10.24,2047.74,14.74,247963
1054,2016.10.21,2033.0,-7.6,257354
1055,2016.10.20,2040.6,-0.34,265559
1056,2016.10.19,2040.94,0.51,317776
1057,2016.10.18,2040.43,12.82,300936
1058,2016.10.17,2027.61,4.95,330453
1059,2016.10.14,2022.66,7.22,453061
1060,2016.10.13,2015.44,-18.29,430243
1061,2016.10.12,2033.73,1.8,292454
1062,2016.10.11,2031.93,-24.89,338817
1063,2016.10.10,2056.82,3.02,309318
1064,2016.10.07,2053.8,-11.5,417855
1065,2016.10.06,2065.3,12.3,332833
1066,2016.10.05,2053.0,-1.86,288992
1067,2016.10.04,2054.86,11.23,314797
1068,2016.09.30,2043.63,-25.09,317203
1069,2016.09.29,2068.72,15.66,411446
1070,2016.09.28,2053.06,-9.76,539365
1071,2016.09.27,2062.82,15.71,656663
1072,2016.09.26,2047.11,-6.96,355523
1073,2016.09.23,2054.07,4.37,488200
1074,2016.09.22,2049.7,13.71,437636
1075,2016.09.21,2035.99,10.28,519245
1076,2016.09.20,2025.71,9.93,358206
1077,2016.09.19,2015.78,16.42,427973
1078,2016.09.13,1999.36,7.88,432413
1079,2016.09.12,1991.48,-46.39,418699
1080,2016.09.09,2037.87,-25.86,386716
1081,2016.09.08,2063.73,1.85,650592
1082,2016.09.07,2061.88,-4.65,678000
1083,2016.09.06,2066.53,6.45,456482
1084,2016.09.05,2060.08,21.77,567825
1085,2016.09.02,2038.31,5.59,340277
1086,2016.09.01,2032.72,-1.93,297416
1087,2016.08.31,2034.65,-5.09,396124
1088,2016.08.30,2039.74,7.39,374882
1089,2016.08.29,2032.35,-5.15,314352
1090,2016.08.26,2037.5,-5.42,268858
1091,2016.08.25,2042.92,-0.84,274621
1092,2016.08.24,2043.76,-6.17,280202
1093,2016.08.23,2049.93,7.77,355698
1094,2016.08.22,2042.16,-14.08,339734
1095,2016.08.19,2056.24,0.77,385321
1096,2016.08.18,2055.47,11.72,348971
1097,2016.08.17,2043.75,-4.01,387570
1098,2016.08.16,2047.76,-2.71,370711
1099,2016.08.12,2050.47,1.67,372624
1100,2016.08.11,2048.8,4.16,342509
1101,2016.08.10,2044.64,0.86,327806
1102,2016.08.09,2043.78,12.66,433443
1103,2016.08.08,2031.12,13.18,266150
1104,2016.08.05,2017.94,17.91,286194
1105,2016.08.04,2000.03,5.24,322826
1106,2016.08.03,1994.79,-24.24,476052
1107,2016.08.02,2019.03,-10.58,406730
1108,2016.08.01,2029.61,13.42,342283
1109,2016.07.29,2016.19,-4.91,361381
1110,2016.07.28,2021.1,-3.95,347037
1111,2016.07.27,2025.05,-2.29,402253
1112,2016.07.26,2027.34,15.02,332206
1113,2016.07.25,2012.32,1.98,346734
1114,2016.07.22,2010.34,-1.88,316365
1115,2016.07.21,2012.22,-3.24,387481
1116,2016.07.20,2015.46,-1.43,309989
1117,2016.07.19,2016.89,-4.22,377425
1118,2016.07.18,2021.11,3.85,376256
1119,2016.07.15,2017.26,8.49,473600
1120,2016.07.14,2008.77,3.22,334351
1121,2016.07.13,2005.55,14.32,353365
1122,2016.07.12,1991.23,2.69,427454
1123,2016.07.11,1988.54,25.44,332552
1124,2016.07.08,1963.1,-10.98,345926
1125,2016.07.07,1974.08,20.96,374574
1126,2016.07.06,1953.12,-36.73,451690
1127,2016.07.05,1989.85,-5.45,398730
1128,2016.07.04,1995.3,7.98,462342
1129,2016.07.01,1987.32,16.97,442076
1130,2016.06.30,1970.35,13.99,349862
1131,2016.06.29,1956.36,20.14,446686
1132,2016.06.28,1936.22,9.37,368239
1133,2016.06.27,1926.85,1.61,389617
1134,2016.06.24,1925.24,-61.47,726661
1135,2016.06.23,1986.71,-5.87,449586
1136,2016.06.22,1992.58,9.88,401930
1137,2016.06.21,1982.7,1.58,548571
1138,2016.06.20,1981.12,27.72,385489
1139,2016.06.17,1953.4,1.41,478811
1140,2016.06.16,1951.99,-16.84,432990
1141,2016.06.15,1968.83,-3.2,371503
1142,2016.06.14,1972.03,-7.03,434390
1143,2016.06.13,1979.06,-38.57,437223
1144,2016.06.10,2017.63,-6.54,399304
1145,2016.06.09,2024.17,-2.91,591484
1146,2016.06.08,2027.08,15.45,490074
1147,2016.06.07,2011.63,25.79,472781
1148,2016.06.03,1985.84,0.73,514910
1149,2016.06.02,1985.11,2.39,461076
1150,2016.06.01,1982.72,-0.68,496335
1151,2016.05.31,1983.4,16.27,647543
1152,2016.05.30,1967.13,-2.04,541202
1153,2016.05.27,1969.17,12.11,517989
1154,2016.05.26,1957.06,-3.45,551033
1155,2016.05.25,1960.51,22.83,650749
1156,2016.05.24,1937.68,-17.57,511809
1157,2016.05.23,1955.25,7.58,393845
1158,2016.05.20,1947.67,0.89,383159
1159,2016.05.19,1946.78,-9.95,500755
1160,2016.05.18,1956.73,-11.33,688631
1161,2016.05.17,1968.06,0.15,590808
1162,2016.05.16,1967.91,0.92,520295
1163,2016.05.13,1966.99,-10.5,500776
1164,2016.05.12,1977.49,-2.61,445986
1165,2016.05.11,1980.1,-2.4,393495
1166,2016.05.10,1982.5,14.69,364980
1167,2016.05.09,1967.81,-8.9,338214
1168,2016.05.04,1976.71,-9.7,348731
1169,2016.05.03,1986.41,8.26,306496
1170,2016.05.02,1978.15,-16.0,324975
1171,2016.04.29,1994.15,-6.78,393295
1172,2016.04.28,2000.93,-14.47,336073
1173,2016.04.27,2015.4,-4.23,407874
1174,2016.04.26,2019.63,5.08,502391
1175,2016.04.25,2014.55,-0.94,392813
1176,2016.04.22,2015.49,-6.61,475058
1177,2016.04.21,2022.1,16.27,387844
1178,2016.04.20,2005.83,-5.53,419041
1179,2016.04.19,2011.36,2.26,397413
1180,2016.04.18,2009.1,-5.61,334757
1181,2016.04.15,2014.71,-1.22,313110
1182,2016.04.14,2015.93,34.61,456829
1183,2016.04.12,1981.32,10.95,372146
1184,2016.04.11,1970.37,-1.68,370220
1185,2016.04.08,1972.05,-1.84,394571
1186,2016.04.07,1973.89,2.57,427063
1187,2016.04.06,1971.32,8.58,318532
1188,2016.04.05,1962.74,-16.23,359996
1189,2016.04.04,1978.97,5.4,359061
1190,2016.04.01,1973.57,-22.28,378202
1191,2016.03.31,1995.85,-6.29,322879
1192,2016.03.30,2002.14,7.23,347263
1193,2016.03.29,1994.91,12.37,377908
1194,2016.03.28,1982.54,-1.27,405980
1195,2016.03.25,1983.81,-2.16,457306
1196,2016.03.24,1985.97,-9.15,336185
1197,2016.03.23,1995.12,-1.69,363163
1198,2016.03.22,1996.81,7.05,379381
1199,2016.03.21,1989.76,-2.36,320666
1200,2016.03.18,1992.12,4.13,380108
1201,2016.03.17,1987.99,13.09,282237
1202,2016.03.16,1974.9,4.93,289945
1203,2016.03.15,1969.97,-2.3,260916
1204,2016.03.14,1972.27,0.86,353027
1205,2016.03.11,1971.41,2.08,299293
1206,2016.03.10,1969.33,16.38,346406
1207,2016.03.09,1952.95,6.83,345920
1208,2016.03.08,1946.12,-11.75,354037
1209,2016.03.07,1957.87,2.24,340260
1210,2016.03.04,1955.63,-2.54,312175
1211,2016.03.03,1958.17,10.75,417546
1212,2016.03.02,1947.42,30.76,316865
1213,2016.02.29,1916.66,-3.5,271547
1214,2016.02.26,1920.16,1.59,268811
1215,2016.02.25,1918.57,6.04,297760
1216,2016.02.24,1912.53,-1.69,277072
1217,2016.02.23,1914.22,-2.14,323952
1218,2016.02.22,1916.36,0.12,261987
1219,2016.02.19,1916.24,7.4,307221
1220,2016.02.18,1908.84,24.9,327418
1221,2016.02.17,1883.94,-4.36,333899
1222,2016.02.16,1888.3,26.1,381620
1223,2016.02.15,1862.2,26.92,281431
1224,2016.02.12,1835.28,-26.26,465667
1225,2016.02.11,1861.54,-56.25,381071
1226,2016.02.05,1917.79,1.53,290560
1227,2016.02.04,1916.26,25.59,358802
1228,2016.02.03,1890.67,-15.93,403016
1229,2016.02.02,1906.6,-18.22,407067
1230,2016.02.01,1924.82,12.76,435759
1231,2016.01.29,1912.06,5.12,379159
1232,2016.01.28,1906.94,9.07,306801
1233,2016.01.27,1897.87,26.18,345542
1234,2016.01.26,1871.69,-21.74,295266
1235,2016.01.25,1893.43,14.0,311413
1236,2016.01.22,1879.43,38.9,400293
1237,2016.01.21,1840.53,-4.92,424485
1238,2016.01.20,1845.45,-44.19,400261
1239,2016.01.19,1889.64,11.19,329977
1240,2016.01.18,1878.45,-0.42,273261
1241,2016.01.15,1878.87,-21.14,303991
1242,2016.01.14,1900.01,-16.27,305931
1243,2016.01.13,1916.28,25.42,261810
1244,2016.01.12,1890.86,-3.98,290808
1245,2016.01.11,1894.84,-22.78,319556
1246,2016.01.08,1917.62,13.29,400556
1247,2016.01.07,1904.33,-21.1,388136
1248,2016.01.06,1925.43,-5.1,585978
1249,2016.01.05,1930.53,11.77,440914
1250,2016.01.04,1918.76,-42.55,355001
1251,2015.12.30,1961.31,-5.0,300574
1252,2015.12.29,1966.31,2.25,395493
1253,2015.12.28,1964.06,-26.59,389692
1254,2015.12.24,1990.65,-8.57,497593
1255,2015.12.23,1999.22,6.66,487032
1256,2015.12.22,1992.56,11.37,569183
1257,2015.12.21,1981.19,5.87,532535
1258,2015.12.18,1975.32,-2.64,665731
1259,2015.12.17,1977.96,8.56,374572
1260,2015.12.16,1969.4,36.43,467637
1261,2015.12.15,1932.97,5.15,427891
1262,2015.12.14,1927.82,-20.8,425668
1263,2015.12.11,1948.62,-3.45,373906
1264,2015.12.10,1952.07,3.83,372100
1265,2015.12.09,1948.24,-0.8,373794
1266,2015.12.08,1949.04,-14.63,401162
1267,2015.12.07,1963.67,-10.73,376919
1268,2015.12.04,1974.4,-19.67,373376
1269,2015.12.03,1994.07,-15.22,360920
1270,2015.12.02,2009.29,-14.64,623964
1271,2015.12.01,2023.93,31.96,565138
1272,2015.11.30,1991.97,-37.02,446112
1273,2015.11.27,2028.99,-1.69,475264
1274,2015.11.26,2030.68,21.26,447540
1275,2015.11.25,2009.42,-6.87,387046
1276,2015.11.24,2016.29,12.59,409942
1277,2015.11.23,2003.7,13.84,379028
1278,2015.11.20,1989.86,0.95,409589
1279,2015.11.19,1988.91,26.03,402673
1280,2015.11.18,1962.88,-0.7,533967
1281,2015.11.17,1963.58,20.56,411426
1282,2015.11.16,1943.02,-30.27,421007
1283,2015.11.13,1973.29,-20.07,337727
